tmt_batch,Checked,Protein_FDR_Confidence_Combined,Master,protein_id,Description,Exp_q_value_Combined,Sum_PEP_Score,Coverage,Peptides,PSMs,Unique_Peptides,AAs,MW_kDa,calc_pI,Score_Sequest_HT_Sequest_HT,Peptides_by_Search_Engine_Sequest_HT,Razor_Peptides,Abundance_Ratio_Winter_Summer,Abundance_Ratio_Summer_Winter,pval,Abundances_Grouped_Summer,Abundances_Grouped_Winter,Abundances_Grouped_CV_Summer,Abundances_Grouped_CV_Winter,Abundance_C002-1_Summer,Abundance_C002-2_Summer,Abundance_C002-3_Summer,Abundance_C004-1_Summer,Abundance_C004-2_Summer,Abundance_C004-3_Summer,Abundance_C002-1_Winter,Abundance_C002-2_Winter,Abundance_C002-3_Winter,Abundance_C004-1_Winter,Abundance_C004-2_Winter,Abundance_C004-3_Winter,Abundances_Normalized_C002-1_Summer,Abundances_Normalized_C002-2_Summer,Abundances_Normalized_C002-3_Summer,Abundances_Normalized_C004-1_Summer,Abundances_Normalized_C004-2_Summer,Abundances_Normalized_C004-3_Summer,Abundances_Normalized_C002-1_Winter,Abundances_Normalized_C002-2_Winter,Abundances_Normalized_C002-3_Winter,Abundances_Normalized_C004-1_Winter,Abundances_Normalized_C004-2_Winter,Abundances_Normalized_C004-3_Winter,Found_in_S55_C002-1_Summer,Found_in_S56_C002-2_Summer,Found_in_S57_C002-3_Summer,Found_in_S58_C004-1_Summer,Found_in_S59_C004-2_Summer,Found_in_S60_C004-3_Summer,Found_in_S67_C002-1_Winter,Found_in_S68_C002-2_Winter,Found_in_S69_C002-3_Winter,Found_in_S70_C004-1_Winter,Found_in_S71_C004-2_Winter,Found_in_S72_C004-3_Winter,Protein_Groups,Modifications,Abundance_C027-1_Summer,Abundance_C027-2_Summer,Abundance_C027-3_Summer,Abundance_C043-1_Summer,Abundance_C043-2_Summer,Abundance_C043-3_Summer,Abundance_C027-1_Winter,Abundance_C027-2_Winter,Abundance_C027-3_Winter,Abundance_C043-1_Winter,Abundance_C043-2_Winter,Abundance_C043-3_Winter,Abundances_Normalized_C027-1_Summer,Abundances_Normalized_C027-2_Summer,Abundances_Normalized_C027-3_Summer,Abundances_Normalized_C043-1_Summer,Abundances_Normalized_C043-2_Summer,Abundances_Normalized_C043-3_Summer,Abundances_Normalized_C027-1_Winter,Abundances_Normalized_C027-2_Winter,Abundances_Normalized_C027-3_Winter,Abundances_Normalized_C043-1_Winter,Abundances_Normalized_C043-2_Winter,Abundances_Normalized_C043-3_Winter,Found_in_S73_C027-1_Summer,Found_in_S74_C027-2_Summer,Found_in_S75_C027-3_Summer,Found_in_S76_C043-1_Summer,Found_in_S77_C043-2_Summer,Found_in_S78_C043-3_Summer,Found_in_S85_C027-1_Winter,Found_in_S86_C027-2_Winter,Found_in_S87_C027-3_Winter,Found_in_S88_C043-1_Winter,Found_in_S89_C043-2_Winter,Found_in_S90_C043-3_Winter,Abundance_C065-1_Summer,Abundance_C065-2_Summer,Abundance_C065-3_Summer,Abundance_C071-1_Summer,Abundance_C071-2_Summer,Abundance_C071-3_Summer,Abundance_C065-1_Winter,Abundance_C065-2_Winter,Abundance_C065-3_Winter,Abundance_C071-1_Winter,Abundance_C071-2_Winter,Abundance_C071-3_Winter,Abundances_Normalized_C065-1_Summer,Abundances_Normalized_C065-2_Summer,Abundances_Normalized_C065-3_Summer,Abundances_Normalized_C071-1_Summer,Abundances_Normalized_C071-2_Summer,Abundances_Normalized_C071-3_Summer,Abundances_Normalized_C065-1_Winter,Abundances_Normalized_C065-2_Winter,Abundances_Normalized_C065-3_Winter,Abundances_Normalized_C071-1_Winter,Abundances_Normalized_C071-2_Winter,Abundances_Normalized_C071-3_Winter,Found_in_S1_C065-1_Summer,Found_in_S2_C065-2_Summer,Found_in_S3_C065-3_Summer,Found_in_S4_C071-1_Summer,Found_in_S5_C071-2_Summer,Found_in_S6_C071-3_Summer,Found_in_S13_C065-1_Winter,Found_in_S14_C065-2_Winter,Found_in_S15_C065-3_Winter,Found_in_S16_C071-1_Winter,Found_in_S17_C071-2_Winter,Found_in_S18_C071-3_Winter,Abundance_C022-1_Summer,Abundance_C022-2_Summer,Abundance_C022-3_Summer,Abundance_C076-1_Summer,Abundance_C076-2_Summer,Abundance_C076-3_Summer,Abundance_C022-1_Winter,Abundance_C022-2_Winter,Abundance_C022-3_Winter,Abundance_C076-1_Winter,Abundance_C076-2_Winter,Abundance_C076-3_Winter,Abundances_Normalized_C022-1_Summer,Abundances_Normalized_C022-2_Summer,Abundances_Normalized_C022-3_Summer,Abundances_Normalized_C076-1_Summer,Abundances_Normalized_C076-2_Summer,Abundances_Normalized_C076-3_Summer,Abundances_Normalized_C022-1_Winter,Abundances_Normalized_C022-2_Winter,Abundances_Normalized_C022-3_Winter,Abundances_Normalized_C076-1_Winter,Abundances_Normalized_C076-2_Winter,Abundances_Normalized_C076-3_Winter,Found_in_S19_C022-1_Summer,Found_in_S20_C022-2_Summer,Found_in_S21_C022-3_Summer,Found_in_S22_C076-1_Summer,Found_in_S23_C076-2_Summer,Found_in_S24_C076-3_Summer,Found_in_S31_C022-1_Winter,Found_in_S32_C022-2_Winter,Found_in_S33_C022-3_Winter,Found_in_S34_C076-1_Winter,Found_in_S35_C076-2_Winter,Found_in_S36_C076-3_Winter
3,TRUE,High,Master Protein,Td00001aa009588_T002,Td00001aa009588_T002,0.001,4.218,6,2,3,2,537,57,8.87,7.87,2,0,0.9487666034155597,1.054,0.551656557771088,99.6,94.5,7.6,9.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2,43.5,56.8,38.1,64.6,48.2,59.8,33.2,73.5,43.6,78,28.9,82.9,77.7,80.2,65.8,77.6,77.2,74.3,73.1,79.3,70.1,78,61.1,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa032973_T002,Td00001aa032973_T002,0.001,4.217,3,2,3,1,614,69.3,4.98,7.59,2,0,1.8939393939393938,0.528,1.87146965182294e-4,73.7,139.5,13.86,15.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1,18.7,19.5,17.3,23,23,37.3,27.1,48.1,44.9,66,28.4,37.5,33.4,27.5,29.9,27.6,36.8,46.4,59.7,51.9,72.2,66,60.1,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa031347_T003,Td00001aa031347_T003,0.001,4.205,7,2,2,2,242,26.5,7.64,3.87,2,0,0.8865248226950355,1.128,0.0882308276128303,106.5,94.4,9.71,7.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.2,32.6,46.3,36.8,41.3,36.7,42.7,21.4,42.1,32.2,55.4,24.6,55.4,58.2,65.4,63.6,49.6,58.8,53.1,47.1,45.4,51.7,55.4,52,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa021329_T002,Td00001aa021329_T002,0.001,4.202,4,2,2,2,572,61.7,7.15,2.44,2,0,0.9017132551848512,1.109,0.499250661058539,101.8,91.8,22.38,27.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,12.5,11.9,13,10.3,10.8,10.4,10.3,14.4,6.2,17.1,7.2,15.3,22.3,16.8,22.5,12.4,17.3,12.9,22.7,15.5,10,17.1,15.2,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa008396_T001,Td00001aa008396_T001,0.001,4.171,13,2,4,2,252,26.5,6.84,11.87,2,0,0.45703839122486284,2.188,0.0270310209525197,159.3,72.8,32.08,25.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,14,25.6,10.1,19.7,17.2,10.6,7.4,14.4,6.8,8.3,4.9,43,25,36.1,17.4,23.7,27.6,13.2,16.3,15.5,10.9,8.3,10.4,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa032629_T003,Td00001aa032629_T003,0.001,4.163,14,2,2,2,390,42.2,7.85,6.02,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa019676_T001,Td00001aa019676_T001,0.001,4.162,9,2,2,2,243,26.4,5.11,4.89,2,0,0.8680555555555556,1.152,0.439761544809679,107.3,93.2,21.57,15.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,8.5,9.5,9.9,18.5,9.3,10.3,5.7,9.9,9.8,16.2,6.3,12.8,15.2,13.4,17.1,22.2,14.9,12.8,12.5,10.7,15.7,16.2,13.3,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa030242_T002,Td00001aa030242_T002,0.001,4.133,10,2,3,2,294,32.8,8.95,8.22,2,0,0.5027652086475616,1.989,1.52793519335725e-5,145.7,73.3,11.01,18.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6,26.5,32.3,20.9,37.7,24.5,16.3,10.3,23.3,13.8,16.7,7.1,38.5,47.3,45.6,36.1,45.3,39.2,20.3,22.7,25.1,22.2,16.7,15,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa002303_T001,Td00001aa002303_T001,0.001,4.132,11,2,2,2,289,30.2,8.25,5.7,2,0,0.3566333808844508,2.804,4.98382690405919e-6,167.7,59.8,35.99,12.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,33.7,63.9,21.8,58.9,48,20.7,13,20.2,17,26.9,10,117.9,60.2,90.2,37.7,70.8,76.9,25.7,28.6,21.8,27.3,26.9,21.1,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa001960_T002,Td00001aa001960_T002,0.001,4.131,6,2,3,2,466,52.5,5.2,5.19,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa028619_T001,Td00001aa028619_T001,0.001,4.131,9,2,3,2,349,39.4,9.13,8.76,2,0,0.987166831194472,1.013,0.970785253926243,100.2,98.8,8.24,9.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,100.8,130,121.1,171.7,118.6,145.7,82.5,182.3,135.9,162.2,88.4,168.9,180.1,183.5,209.2,206.4,190,181.1,181.6,196.6,218.4,162.2,187,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa025040_T001,Td00001aa025040_T001,0.001,4.128,20,2,3,2,162,18.3,7.94,8.89,2,0,1.1173184357541899,0.895,0.0446835782100619,92.7,103.7,7.52,6.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,21.7,28.4,24.5,38.1,26.9,36.1,20,43.8,27.9,47.3,25,37.3,38.8,40.1,42.3,45.8,43.1,44.9,44,47.2,44.8,47.3,52.9,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa012927_T002,Td00001aa012927_T002,0.001,4.124,6,2,2,2,712,77.2,7.27,6.11,2,0,1.0438413361169103,0.958,0.90961373060156,99.1,103.4,19.42,16.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,12.5,18,12.9,22.2,16.4,19.2,8.2,24.8,17.5,25.9,9.6,14.7,22.3,25.4,22.3,26.7,26.3,23.9,18.1,26.7,28.1,25.9,20.3,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa027192_T001,Td00001aa027192_T001,0.001,4.117,9,2,2,2,490,52,5.15,5.27,2,0,1.4204545454545456,0.704,0.323053399128725,78.2,111.1,15.75,16.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,14.1,14.2,12.5,18,13,26.7,15.1,26.2,13.8,24.3,15.2,15.1,25.2,20,21.6,21.6,20.8,33.2,33.2,28.3,22.2,24.3,32.1,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa032680_T001,Td00001aa032680_T001,0.001,4.112,6,2,3,2,462,48.5,6.18,8.01,2,0,0.8658008658008658,1.155,0.554004195117151,111.2,96.3,22.59,23.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,32.4,43.2,52.1,62.2,49.3,36.4,22.3,52.4,38.9,85.9,28.6,48.1,57.9,61,90,74.8,79,45.2,49.1,56.5,62.5,85.9,60.5,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa001217_T001,Td00001aa001217_T001,0.001,4.112,9,2,3,2,408,43.4,9.55,8.2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa013878_T006,Td00001aa013878_T006,0.001,4.106,4,2,2,2,879,96.9,6.62,6.24,2,0,0.315357931251971,3.171,8.86324210750411e-5,171.2,54,34.39,29.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,13.7,13.2,22.8,18.6,11.3,8,2.9,7.9,2.5,9,3,36.3,24.5,18.6,39.4,22.4,18.1,9.9,6.4,8.5,4,9,6.3,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa024880_T004,Td00001aa024880_T004,0.001,4.083,2,2,3,2,1261,138.5,6.52,7.84,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa021775_T001,Td00001aa021775_T001,0.001,4.062,11,2,2,2,334,36.7,7.09,5.77,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa000147_T002,Td00001aa000147_T002,0.001,4.049,1,2,2,2,3877,439.1,7.2,6,2,0,1.17096018735363,0.854,0.758340267102903,88.5,103.7,19.52,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,11.2,10.6,11.1,11.6,8,11.9,7.1,14.9,11.5,17.8,8.7,13.6,20,15,19.2,13.9,12.8,14.8,15.6,16.1,18.5,17.8,18.4,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
