protein_id,Peptides,Coverage,Bitscore,Abundance_Ratio_Winter_Summer,pval,padj,Abundance_Grouped_Summer,Abundance_Grouped_Winter,Abundance_Mg-1_Summer,Abundance_Mg-2_Summer,Abundance_Mg-3_Summer,Abundance_Mg-1_Winter,Abundance_Mg-2_Winter,Abundance_Mg-3_Winter,Abundances_Normalized_Mg-1_Summer,Abundances_Normalized_Mg-2_Summer,Abundances_Normalized_Mg-3_Summer,Abundances_Normalized_Mg-1_Winter,Abundances_Normalized_Mg-2_Winter,Abundances_Normalized_Mg-3_Winter
Misin06G204700.1.v7.1,10,100,387.4,1.5805038335158819,9.227515418243e-4,0.0104686843174318,91.3,144.3,1440.8,1229.3,1280.7,2434.8,2682.3,1958.8,2595.9,2600.9,2588.8,4101.8,4243.1,4088.1
Misin06G223400.1.v7.1,5,100,183.3,1.2487906012439531,0.398349529756539,0.819823898907546,144.7,180.7,265.4,181.2,188.4,317.79999999999995,314.1,239.8,478.2,383.4,380.79999999999995,535.4,496.8,500.5
Misin06G223700.1.v7.1,4,100,183.2,0.966900702106319,0.998767215923923,1,99.7,96.4,324.4,210.9,307.6,332.4,357.3,274.4,584.5,446.2,621.8,560,565.2,572.7
Misin06G227800.1.v7.1,2,100,105.6,0.8492201039861351,0.168084864225254,0.44226413772747,115.4,98,142.2,110.1,153.7,138.6,136.9,104.2,256.2,232.9,310.7,233.5,216.6,217.5
Misin06G228100.1.v7.1,3,88,136.7,0.9786036036036037,0.99267345742079,1,88.8,86.9,120.8,100.2,108.5,168.70000000000002,176.20000000000002,114.3,217.6,212,219.29999999999998,284.2,278.8,238.5
Misin06G239000.1.v7.1,1,100,45.4,1.6910994764397909,0.631988938438985,1,57.3,96.9,133.2,78.4,67.2,169.4,161.4,134.3,240,165.9,135.8,285.4,255.3,280.3
Misin06G246500.1.v7.1,3,100,127.1,0.5329305135951662,1.1397798701273e-4,0.0024630818662154,165.5,88.2,178.3,147.5,188.8,103.4,108.2,72.4,321.2,312.1,381.6,174.2,171.2,151.1
Misin06G246600.1.v7.1,3,100,126,0.5798780487804878,8.4404414894967e-4,0.0100342325857179,164,95.1,472.5,423.4,482.1,308.4,342.7,233.8,851.3,895.8,974.5,519.6,542.1,488
Misin06G249900.1.v7.1,1,100,35.8,0.7975567190226877,0.988411178439165,1,114.6,91.4,65.8,58.6,49.3,76.7,57.3,45.3,118.6,124,99.7,129.2,90.6,94.5
Misin06G251700.1.v7.1,1,95,38.9,1.1486676016830295,0.783949903843827,1,71.3,81.9,184.9,173.2,135,231.2,220.7,183.4,333.1,366.4,272.9,389.5,349.1,382.8
Misin06G252800.1.v7.1,8,98.925,368.3,1.1146025878003696,0.999528343324764,1,54.1,60.3,148.7,98.7,98,165.3,145.5,94.10000000000001,267.9,208.8,198.1,278.5,230.1,196.4
Misin06G254700.1.v7.1,1,95.5,47,0.5724381625441696,0.403818266397039,0.827351916609921,84.9,48.6,56.7,34.9,44.1,30.3,30.4,28.4,102.2,73.8,89.1,51,48.1,59.3
Misin06G258200.1.v7.1,2,100,71.6,1.1759906759906762,0.130913325342114,0.375498254680241,171.6,201.8,298.4,234.1,306.2,342.1,323,261,537.6,495.29999999999995,619,576.3,510.9,544.7
Misin06G258700.1.v7.1,1,100,45.8,0.30725190839694655,0.125094027827761,0.363848840427395,314.4,96.6,342.5,512.3,361.7,133.3,189,103.9,617.1,1083.9,731.1,224.6,299,216.8
Misin06G259400.1.v7.1,1,100,35.4,0.8227848101265823,0.912077335666136,1,110.6,91,74.3,46.7,71.1,70.3,68.4,52.8,133.9,98.8,143.7,118.4,108.2,110.2
Misin06G259600.1.v7.1,1,100,36.2,0.9569892473118279,0.980060797161108,1,167.4,160.2,266.1,232.2,264.2,258.1,297.3,253.4,479.4,491.3,534,434.8,470.3,528.9
Misin06G263500.1.v7.1,1,100,34.3,0.7280568239472349,0.985661167469685,1,197.1,143.5,96.5,59.6,91.5,67.9,80,87.3,173.9,126.1,185,114.4,126.6,182.2
Misin06G264000.1.v7.1,5,100,198.3,0.8371313672922253,0.415253392421773,0.845511238446605,149.2,124.9,216.8,186.5,224.4,187.5,221.2,158.3,390.6,394.6,453.6,315.9,349.9,330.4
Misin06G271000.1.v7.1,2,97.9,109,0.8682977615825092,0.78009486892076,1,192.1,166.8,44.7,45,36.400000000000006,49.099999999999994,41.599999999999994,29.700000000000003,80.6,95.2,73.5,82.69999999999999,65.80000000000001,62
Misin06G274700.1.v7.1,4,100,203.2,1.0718414533443437,0.967444414264026,1,121.1,129.8,260.4,288.2,209.20000000000002,299.4,295.7,208.2,469.2,609.7,422.8,504.4,467.8,434.6
Misin06G274900.1.v7.1,1,100,42.7,0.9047619047619049,0.803148554381372,1,117.6,106.4,14.9,12.9,16.6,10.4,15.6,15,26.8,27.3,33.6,17.5,24.7,31.3
Misin06G277500.1.v7.1,1,100,33.1,1.1621863799283154,0.955168097998755,1,111.6,129.7,61.1,69.5,58,80.9,78,70.2,110.1,147,117.2,136.3,123.4,146.5
Misin06G280000.1.v7.1,1,97.3,75.9,2.664783427495292,0.0209656159030053,0.0998873517217737,53.1,141.5,7.6,5.1,6.5,20.8,38.6,11.1,13.7,10.8,13.1,35,61.1,23.2
Misin06G284600.1.v7.1,2,96.45,73.9,0.8622950819672132,0.753219395759561,1,122,105.2,469.5,403.7,419.3,433.7,477.2,336.4,845.9,854.1,847.6,730.6,754.9,702.1
Misin06G287300.1.v7.1,2,100,85.9,1.1278688524590164,0.949222178341034,1,61,68.8,20.8,16.1,23.6,25.1,25.7,26.6,37.5,34.1,47.7,42.3,40.7,55.5
Misin06G289700.1.v7.1,1,83.3,34.7,1.90929203539823,5.64951303172467e-5,0.00160502732567568,45.2,86.3,107.5,79.6,90.1,204.4,221.6,166.4,193.7,168.4,182.1,344.3,350.6,347.3
Misin06G290300.1.v7.1,3,100,121.7,0.5449050086355786,4.7703641743823e-4,0.00690804377038749,115.8,63.1,100.4,66.1,74.8,53.2,52.1,38.7,180.9,139.8,151.2,89.6,82.4,80.8
Misin06G294200.1.v7.1,1,100,36.6,0.6997055937193326,0.999999922357957,1,101.9,71.3,12.8,18.2,4,16.2,10.2,7.4,23.1,38.5,8.1,27.3,16.1,15.4
Misin06G295200.1.v7.1,3,100,107.4,0.5482708933717578,0.0440762785811531,0.168218220339792,277.6,152.2,43.3,29.7,50,25.4,27.8,18.3,78,62.8,101.1,42.8,44,38.2
Misin06G296000.1.v7.1,3,100,136,1.2654232424677188,0.747123689248952,1,69.7,88.2,99.4,68.1,68.8,110.5,112,87.4,179.1,144.1,139.1,186.2,177.2,182.4
Misin06G300800.1.v7.1,3,100,157.9,0.6491885143570537,0.169863916035767,0.446245338148548,160.2,104,581.4,547.1,583.4,391.8,505.9,360.2,1047.5,1157.5,1179.3,660.1,800.3,751.8
Misin06G305000.1.v7.1,4,100,156.20000000000002,1.1386986301369864,0.472807732956668,0.928300798034208,116.8,133,373.2,302.3,325,443.2,472.6,413.9,672.4,639.6,656.9,746.6,747.6,863.8
Misin06G309900.1.v7.1,1,100,37.7,1.1715328467153283,0.980534003065656,1,82.2,96.3,25.6,19.5,22.3,35.6,23.8,25.3,46.1,41.3,45.1,60,37.6,52.8
Misin06G316100.1.v7.1,3,100,107.10000000000001,0.7752808988764045,0.273625274039321,0.627731668142566,249.2,193.2,191.1,117.1,165.29999999999998,155.6,155.6,115.3,344.29999999999995,247.8,334.09999999999997,262.09999999999997,246.2,240.7
Misin06G317300.1.v7.1,36,100,1274.4,0.8854920158318548,0.78714833376934,1,732.7,648.8000000000001,5214.2,3228.3999999999996,4574.700000000001,5004.4000000000005,3588.8,3252.1,9394.599999999999,6830.5999999999995,9247.2,8430.6,5677.200000000001,6787.200000000001
Misin06G321500.1.v7.1,1,89.5,37.4,1.0910569105691057,0.988494857997191,1,61.5,67.1,48.1,33.6,39,51.1,58.6,35.1,86.7,71.1,78.8,86.1,92.7,73.3
Misin06G322600.1.v7.1,1,100,35.4,0.7153179190751445,0.0980628124959928,0.300904376757786,138.4,99,43,34.7,42.5,32.9,38.4,26.4,77.5,73.4,85.9,55.4,60.7,55.1
Misin06G323800.1.v7.1,1,100,59.7,0.6407538280329799,0.037229397928872,0.149395113840085,84.9,54.4,65,71.2,61.4,47.1,50.3,47.7,117.1,150.6,124.1,79.3,79.6,99.6
Misin06G324000.1.v7.1,2,100,86.6,0.8227848101265822,0.811592830131414,1,86.9,71.5,39.6,32.2,30.7,33.3,28.9,30.4,71.3,68.1,62.1,56.1,45.7,63.4
Misin06G326100.1.v7.1,2,90.3,104.3,0.9656862745098039,0.999974526094451,1,40.8,39.4,165.3,121.2,121.1,171.4,156.5,114.3,297.8,256.4,244.8,288.8,247.6,238.5
Misin06G341800.1.v7.1,8,100,305.6,0.737046004842615,0.301131577467314,0.67302131087772,206.5,152.2,1135.1,726.6999999999999,843,724.6,681,511.2,2045.1,1537.5,1704,1220.7,1077.3,1066.8999999999999
Misin06G343000.1.v7.1,1,100,41.2,1.518479408658923,3.745164757748e-4,0.00573151741344722,94.7,143.8,90.1,75,76.9,143,129.5,125.3,162.3,158.7,155.4,240.9,204.9,261.5
Misin06G346700.1.v7.1,2,95.25,90.1,0.924561403508772,0.999999973904921,1,114,105.4,145.6,163.7,89.9,164.2,153.3,115,262.3,346.3,181.7,276.6,242.5,240
Misin06G356700.1.v7.1,2,100,68.6,1.1962883654532477,0.542852204929986,1,140.1,167.6,106.6,76.3,85.8,135,137.2,103.80000000000001,192.1,161.5,173.4,227.39999999999998,217.1,216.6
Misin06G364300.1.v7.1,2,100,76.6,0.7329700272479565,0.189775701688477,0.482763460559929,183.5,134.5,196.4,223.4,148.5,163.3,163.9,116.7,353.9,472.7,300.2,275.1,259.3,243.6
Misin06G366000.1.v7.1,3,100,118.9,0.7378232110643416,0.130324201734897,0.375079409871168,166.3,122.7,488.7,400,408.1,353.8,394.7,337.8,880.5,846.3,824.9,596,624.4,705
Misin06G372600.1.v7.1,10,100,469.6,0.983402489626556,0.00333364987755735,0.026328985580337,120.5,118.5,217.29999999999998,162.3,185.2,308.3,355.5,279.5,391.5,343.40000000000003,374.3,519.4,562.4,583.3000000000001
Misin06G373500.1.v7.1,3,97.85,152.5,1.2055813953488372,0.00228651233592236,0.0202006330759991,107.5,129.6,223.1,191.5,175.1,287.8,298.4,241.2,402,405.2,353.9,484.8,472,503.4
Misin06G374000.1.v7.1,2,100,115.6,0.5478131949592291,0.00125793300179,0.013249708807188,134.9,73.9,55,42.6,56.9,35.9,34.3,24.4,99.1,90.1,115,60.5,54.3,50.9
Misin06G374700.1.v7.1,1,100,33.5,0.7040000000000001,0.0205888609191959,0.0985453993714765,87.5,61.6,140.2,121.9,133.6,107.7,120.8,82,252.6,257.9,270.1,181.4,191.1,171.1
Misin06G376000.1.v7.1,3,95.8,152.39999999999998,1.3616636528028934,0.21549164421721,0.5295318383053,110.6,150.6,136.8,105.7,124.3,243.4,212.1,157.1,246.5,223.6,251.3,410,335.5,327.9
Misin06G378900.1.v7.1,2,97.2,76.6,0.8705882352941177,0.774524631599878,1,127.5,111,546.3,502.6,506.5,526.4,616.1,427,984.3,1063.4,1023.8,886.8,974.6,891.2
Misin06G383600.1.v7.1,1,100,35.4,0.4192982456140351,5.2975524512088e-4,0.00730743404091522,171,71.7,27.9,21.9,28.6,13.2,10.5,10.1,50.3,46.3,57.8,22.2,16.6,21.1
Misin06G384600.1.v7.1,4,100,160.6,0.6775919732441471,0.021588774295996,0.1023041797454,149.5,101.3,977.9,1006.4,865.8,648.2,754.4,583.7,1761.9,2129.3,1750.1,1092,1193.4,1218.2
Misin06G391800.1.v7.1,1,92.9,34.3,1.0853658536585367,0.950326725484299,1,32.8,35.6,16.4,14.2,16.6,23.6,18.9,15.6,29.5,30,33.6,39.8,29.9,32.6
Misin06G393200.1.v7.1,2,96.2,114,1.1933784800601956,0.0591361963248515,0.205746661158832,132.9,158.6,128.5,102.60000000000001,96.89999999999999,150.70000000000002,175.1,155.1,231.6,217.10000000000002,195.9,253.9,277,323.7
Misin06G399500.1.v7.1,4,100,184.4,0.9910394265232975,0.999786812976819,1,111.6,110.6,267.2,229.4,246.5,271,304.2,243.3,481.4,485.3,498.3,456.5,481.2,507.8
Misin06G403100.1.v7.1,1,100,43.5,1.0508607198748046,0.999975189900933,1,127.8,134.3,532,532,477.7,602.7,619.2,518.5,958.5,1125.6,965.6,1015.3,979.5,1082.1
Misin06G404800.1.v7.1,1,100,42,1.7281553398058254,0.254621345032562,0.597534151835792,72.1,124.6,105.7,55.1,56,97.6,137.9,96.5,190.4,116.6,113.2,164.4,218.1,201.4
Misin06G406000.1.v7.1,1,100,55.5,0.8097560975609756,0.999991752946496,1,123,99.6,36.7,19.1,32,28.3,40.5,25.1,66.1,40.4,64.7,47.7,64.1,52.4
Misin06G406100.1.v7.1,2,96.9,76.2,1.2296195652173914,0.212464473993293,0.524092228304267,73.6,90.5,54.4,34.2,47,70.2,65.2,56,98,72.4,95,118.3,103.1,116.9
Misin06G413800.1.v7.1,7,100,288.4,0.6898203592814371,0.00119691782020892,0.0127081216759465,167,115.2,1992.4,1650,1954,1469.6,1583.8,1070.4,3589.8,3491,3949.8,2475.8,2505.4,2234
Misin06G415300.1.v7.1,2,94.45,76.3,1.0524967989756724,0.914631981402407,1,78.1,82.2,76.2,49.3,65.7,82.9,105.3,55.2,137.3,104.3,132.8,139.7,166.6,115.2
Misin07G000300.1.v7.1,7,100,284.6,0.5320813771517997,2.8877488271461e-4,0.00479754381484678,383.4,204,817.3000000000001,878.5,753.4,696.9000000000001,648.8000000000001,509.7,1472.6000000000001,1858.6000000000001,1522.9,1174.1000000000001,1026.3,1063.8
Misin07G006100.1.v7.1,1,100,35,0.7652370203160271,0.994741223653062,1,221.5,169.5,109.3,55.6,102.3,102.5,83.1,72.2,196.9,117.6,206.8,172.7,131.5,150.7
Misin07G007900.1.v7.1,9,97.6,388.5,1.092214663643235,0.706319436862231,1,132.3,144.5,4043.5,3811.4,3430.5,4816.4,5067.299999999999,3914.4,7285.3,8063.8,6934.3,8114,8016,8169.5
Misin07G008200.1.v7.1,4,100,152.39999999999998,0.47096774193548385,0.00243154649651922,0.0210692425037708,170.5,80.3,352.7,266.3,369.9,178.1,189.2,136.5,635.5,563.4,747.7,300,299.3,284.9
Misin07G008800.1.v7.1,1,100,33.5,0.9131086142322098,0.999949036331665,1,133.5,121.9,17.2,18.8,10.2,15.1,17.9,15,31,39.8,20.6,25.4,28.3,31.3
Misin07G009000.1.v7.1,2,100,75.1,0.8109710896960711,0.875687876705141,1,134.9,109.4,79,55.3,77.8,68.1,73,60.4,142.3,117,157.3,114.7,115.5,126.1
Misin07G010100.1.v7.1,2,94.4,74.8,0.8072634597005417,7.35811561591859e-6,6.4326277822894e-4,313.9,253.4,204.8,132,172.3,313.20000000000005,411.9,335.1,369,279.3,348.2,527.6,651.5999999999999,699.4000000000001
Misin07G012200.1.v7.1,9,100,375.80000000000007,1.8793774319066148,0.0272740076557074,0.11965824525703,51.4,96.6,2183.2,1405.6,1646.2,3715.6,4518,2787.2,3933.5,2973.9,3327.6,6259.5,7147.1,5817
Misin07G012300.1.v7.1,32,100,1294.1999999999998,0.8119337706966572,0.293925028773977,0.659077797352448,320.1,259.9,6356.4000000000005,5677.200000000001,5517.0999999999995,6089.9000000000005,6451.9,4867.7,11452.5,12011.4,11152.099999999999,10259.5,10206.3,10159.1
Misin07G019500.1.v7.1,4,100,136.3,1.3055999999999999,0.161613920604738,0.432947168430731,62.5,81.6,176.3,138.6,117.1,226.4,245.7,183.6,317.6,293.2,236.7,381.4,388.7,383.2
Misin07G019700.1.v7.1,3,94.75,125.9,1.380794701986755,0.0354183666705835,0.144783431308528,90.6,125.1,449.6,312.6,286.4,542.3,555.2,441.7,810.1,661.4,578.9,913.6,878.3,921.8
Misin07G021100.1.v7.1,13,100,491.79999999999995,1.1890067502410802,0.0141817393833681,0.0746051511679456,311.1,369.90000000000003,5092.4,4482.5,4518,6262.5999999999995,6969.6,5922.3,9175.1,9483.7,9132.6,10550.400000000001,11025.3,12360.199999999999
Misin07G023200.1.v7.1,22,100,825,1.307622504537205,0.106057416678225,0.319472334631894,110.2,144.1,615,420.1,550.1,897.5,937.4,716.4,1108,888.8,1111.9,1512,1482.8000000000002,1495.1000000000001
Misin07G024600.1.v7.1,1,87.1,64.7,1.7095435684647302,0.321954601897741,0.707617325111532,24.1,41.2,11.9,12.7,12.2,25,19.7,20.3,21.4,26.9,24.7,42.1,31.2,42.4
Misin07G025200.1.v7.1,2,100,70.1,0.8571428571428572,0.423507023219115,0.858029188733601,121.8,104.4,38.4,22.5,24.5,25.2,28.5,19,69.2,47.6,49.5,42.5,45.1,39.7
Misin07G026600.1.v7.1,2,100,78.19999999999999,0.7108108108108109,0.0507266806364081,0.184570471630197,148,105.2,183.3,192.7,166.3,132.1,151.1,143,330.3,407.7,336.2,222.5,239,298.4
Misin07G028500.1.v7.1,5,100,200.79999999999998,0.8303671998197791,0.084131514488358,0.268922995754928,443.90000000000003,368.59999999999997,2300.4,2342.2999999999997,2078.1,2011.5,2150.7,1616.3000000000002,4144.7,4955.6,4200.6,3388.7999999999997,3402.2000000000003,3373.3
Misin07G033300.1.v7.1,3,100,125.2,1.053,0.947699523208617,1,100,105.3,334.9,196.4,248.9,331.7,325.6,253.8,603.4,415.5,503.1,558.8,515.1,529.7
Misin07G034500.1.v7.1,1,100,38.5,0.9661590524534687,0.999965902363459,1,59.1,57.1,48.4,42.9,51.5,66.8,55.4,34.6,87.2,90.8,104.1,112.5,87.6,72.2
Misin07G035600.1.v7.1,2,100,87,0.948203842940685,0.999258434081358,1,119.7,113.5,366.9,251.3,361.9,365.7,396.3,347.3,661.1,531.7,731.5,616.1,626.9,724.8
Misin07G035700.1.v7.1,4,100,209.50000000000003,0.609009009009009,0.0082807820498465,0.0501475408892635,111,67.6,337.1,289.8,252.7,247.3,230.9,177.3,607.4,613.1,510.8,416.6,365.3,370
Misin07G035900.1.v7.1,1,93.3,33.5,1.3573487031700286,0.651242513497633,1,69.4,94.2,127.7,105.6,102.1,179.9,183.1,159.5,230.1,223.4,206.4,303.1,289.6,332.9
Misin07G038200.1.v7.1,30,100,1474.6000000000001,0.8559738134206218,0.0377970034810984,0.150783158991709,122.2,104.6,1942.2,1475.6,1813.3,1778.3,1937.2,1310.3,3499.3,3122,3665.4,2995.8,3064.5,2734.7
Misin07G038400.1.v7.1,4,100,154.8,1.499267935578331,0.0867806992403254,0.275360056854685,68.3,102.4,271.1,150.6,172.2,331,330.1,231.6,488.4,318.6,348.1,557.6,522.2,483.4
Misin07G039700.1.v7.1,1,100,55.5,1.1611665387567152,0.601209422110636,1,130.3,151.3,125.1,99.8,115.7,155.3,168.7,120.6,225.4,211.1,233.9,261.6,266.9,251.7
Misin07G040200.1.v7.1,5,100,179.5,0.8910081743869209,0.24632955137661,0.584928390776338,110.1,98.1,493.7,469.4,448.8,492.1,510.4,387.2,889.5,993.1,907.2,829,807.4,808.1
Misin07G046200.1.v7.1,13,100,542,0.9285714285714287,0.898294657281007,1,183.39999999999998,170.3,1613.9,1195.3,1624.7,1497.5,1684.8999999999999,1372.5,2907.8,2529,3284.1,2522.8,2665.2999999999997,2864.5
Misin07G051700.1.v7.1,2,100,90.5,1.0409982174688057,0.999140096422891,1,112.2,116.8,31,20.3,25.3,33.1,31.6,25.5,55.9,42.9,51.1,55.8,50,53.2
Misin07G052600.1.v7.1,2,100,81.3,1.1726555652936022,0.571594011333091,1,114.1,133.8,430.4,235.1,346.7,504.4,519.3,336.3,775.5,497.4,700.8,849.7,821.5,701.9
Misin07G053700.1.v7.1,2,100,79.4,0.8892438764643237,0.996199032255155,1,93.9,83.5,283.8,266.2,199.8,298.6,264.6,217.9,511.3,563.2,403.9,503,418.6,454.8
Misin07G054300.1.v7.1,23,100,945.9000000000001,1.456031976744186,2.7465741150833e-4,0.00467623861479483,275.2,400.7,10762.099999999999,9229.2,8739.400000000001,17649.000000000004,18288.3,13379.899999999998,19390.3,19526.5,17665.7,29732.699999999997,28930.4,27924.5
Misin07G054400.1.v7.1,2,100,67.8,1.3969795037756203,0.165393866695993,0.436726288530596,92.7,129.5,404.5,304.7,317.7,519.2,569.4,474.5,728.8,644.7,642.2,874.7,900.7,990.3
Misin07G054900.1.v7.1,13,100,600.5,0.5759144237405106,7.4813711527443e-4,0.00916138094498115,289.8,166.89999999999998,1193.1000000000001,1002.6999999999999,1174.8000000000002,1039.3,1151.6000000000001,991.3,2149.6,2121.4,2374.7000000000003,1750.8999999999999,1821.8,2068.8
Misin07G056700.1.v7.1,22,100,955.5999999999999,1.5075885328836427,0.0752408762552327,0.247578098972714,118.6,178.8,891.2,773.3000000000001,712.0999999999999,1260.6000000000001,1272.8,956.4,1605.6999999999998,1636.1,1439.4,2123.7000000000003,2013.4,1996.1000000000001
Misin07G057800.1.v7.1,55,100,2395.4000000000005,0.8597240473061761,0.00301490799388637,0.02481133735476,304.4,261.7,6493.7,6847.4000000000005,6017.1,5408.1,5808.700000000001,4459.4,11699.9,14487.2,12162.8,9110.9,9188.800000000001,9307
Misin07G060400.1.v7.1,1,100,45.1,0.45988934993084374,0.19794460960959,0.497543785158093,144.6,66.5,525.4,296.5,378.5,194,248.2,168.7,946.6,627.3,765.1,326.8,392.6,352.1
Misin07G061700.1.v7.1,1,100,50.1,0.909410729991205,0.999999293523197,1,113.7,103.4,71.7,60.2,52.4,75.7,72.8,55.5,129.2,127.4,105.9,127.5,115.2,115.8
Misin07G062600.1.v7.1,1,100,34.7,1.2528379772961815,0.740193876656098,1,96.9,121.4,244.3,203.3,269.9,327.3,353.6,236.4,440.2,430.1,545.6,551.4,559.4,493.4
Misin07G063900.1.v7.1,2,93.9,76.6,1.5644067796610168,0.00388799286582742,0.0294085483264975,59,92.3,92.4,72.9,86.8,162.8,143.6,124.8,166.5,154.2,175.5,274.3,227.2,260.5
Misin07G064300.1.v7.1,6,100,241.7,1.5988620199146517,0.0584432454794152,0.204080456965623,70.3,112.4,540.4,382.2,461.2,904.6,941.6,714.8,973.7,808.6,932.3,1523.9,1489.5,1491.8
Misin07G064700.1.v7.1,5,100,191.7,0.969377990430622,0.879211220143305,1,104.5,101.3,638.9,532.4,577.2,662.7,646.7,563.3,1151.1,1126.4,1166.7,1116.4,1023,1175.6
Misin07G067900.1.v7.1,13,100,639,1.1082217973231359,0.546640233959479,1,261.5,289.8,631.6,520.3,475.90000000000003,723.2,721.2,642.9,1137.8999999999999,1100.8,961.9,1218.3,1140.9,1341.8
Misin07G068600.1.v7.1,2,100,77.8,1.1395908543922986,0.524716218387687,0.990742694984862,83.1,94.7,183.2,154,132.5,227,208.8,177.9,330.1,325.8,267.8,382.4,330.3,371.3
Misin07G068900.1.v7.1,4,95.5,181.6,1.0738993710691824,0.999837776091789,1,63.6,68.3,312,196.9,209.4,272.5,287.6,189.3,562.1,416.6,423.3,459.1,455,395.1
Misin07G074000.1.v7.1,6,100,282.7,1.2912820512820513,0.0298980505017108,0.127669281934572,97.5,125.9,1737.8,1688.4,1526.7,2327.6,2555.9,2198,3131,3572.2,3086,3921.2,4043.2,4587.3
Misin07G077700.1.v7.1,4,100,167.2,0.6467767714437933,0.0251595605526387,0.1138605060438,187.7,121.4,668.9,532.6,597.7,441.8,538.5,373.5,1205.2,1126.8,1208.2,744.3,851.9,779.5
Misin07G078700.1.v7.1,5,100,209,0.9690721649484535,0.999999999876241,1,116.4,112.8,718,644.2,669.1,778.1,769.9,717.2,1293.6,1363,1352.5,1310.8,1217.9,1496.8
Misin07G080400.1.v7.1,1,100,43.5,0.5737560546014973,0.134991591537411,0.381465272778391,227.1,130.3,98.2,81.4,87,74.2,63.8,45.8,176.9,172.2,175.9,125,100.9,95.6
Misin07G080700.1.v7.1,8,97,435.2,0.809910641754671,0.00850660058440889,0.0511823522602409,246.2,199.39999999999998,428.3,408.20000000000005,387.09999999999997,436.3,429.59999999999997,309.09999999999997,771.6,863.6,782.4000000000001,735,679.5,645.1
Misin07G081800.1.v7.1,3,94.4,120.6,0.8339483394833949,0.293067648932041,0.658207903509293,135.5,113,1128.2,806.3,1112.3,1002.1,1103.9,812.1,2032.7,1705.9,2248.4,1688.2,1746.3,1694.9
Misin07G082500.1.v7.1,1,100,36.6,1.6149425287356325,0.0413352665641332,0.160938813103999,17.4,28.1,75.3,60.5,64.6,125,137.7,95.1,135.7,128,130.6,210.6,217.8,198.5
Misin07G084900.1.v7.1,2,100,74.8,0.14707490431930015,3.12461168919809e-5,0.00106549705613341,365.8,53.8,40.1,53.1,43.6,7.7,6.9,7.3,72.2,112.3,88.1,13,10.9,15.2
Misin07G085700.1.v7.1,8,100,307,0.946029298380879,0.999985915121059,1,129.7,122.7,1407.3,947.7,1349.5,1447.5,1515.8,1092.9,2535.6,2005.1,2727.8,2438.6,2397.9,2280.9
Misin07G090600.1.v7.1,3,100,118.6,0.6186131386861314,0.0284954634434833,0.123539080872839,164.4,101.7,778.7,594,783.3,515,564.7,384.3,1403,1256.7,1583.3,867.6,893.3,802.1
Misin07G090700.1.v7.1,1,100,34.7,0.3797086891009543,8.87068986999973e-5,0.0021357753913264,199.1,75.6,70.8,60.2,74.2,30.5,24.2,23.2,127.6,127.4,150,51.4,38.3,48.4
Misin07G093000.1.v7.1,4,100,186.4,0.9027317880794701,0.371030094852288,0.781275672921064,241.60000000000002,218.1,63.5,54.5,65.5,58.2,65.7,56.7,114.39999999999999,115.3,132.39999999999998,98.1,104,118.30000000000001
Misin07G093300.1.v7.1,7,98.925,314.2,1.3520772135963073,0.00852646887820219,0.0511823522602409,238.3,322.20000000000005,2412.9,1919.8999999999999,1712.8,3251.3999999999996,3232.1000000000004,2413.6000000000004,4347.4000000000005,4062,3462.2000000000003,5477.5,5112.9,5037.3
Misin07G094000.1.v7.1,12,100,576.8,1.020902090209021,0.935730478534133,1,181.8,185.60000000000002,1949.6,1883.3000000000002,1592.2,2208.3,2269.6,1766.8999999999999,3512.6,3984.6,3218.4,3720.2999999999997,3590.3,3687.6
Misin07G094500.1.v7.1,20,94.7,787.6999999999999,1.150181938471717,0.0225231147007983,0.10572521531128,302.3,347.70000000000005,3827,2766.1000000000004,3366.2,4512.3,4782.9,3538.8,6895.3,5852.4,6804.4,7601.700000000001,7566.1,7385.5999999999995
Misin07G094900.1.v7.1,19,100,736.4999999999999,0.6779261586802828,4.8240619815487e-4,0.00692106032251306,127.3,86.3,4430.8,4856.2,4141.2,3345.7,3588.4,2750.4,7983.1,10274.4,8370.9,5636.4,5676.5,5740.2
Misin07G095500.1.v7.1,12,100,489,0.8637123745819398,0.00781958488998602,0.0489077999049349,119.6,103.3,443.3,381.2,435.1,413.5,434.8,334.4,798.7,806.5,879.5,696.6,687.8,697.9
Misin07G096300.1.v7.1,1,100,37.7,0.6991766941101963,0.00932412875620825,0.0548223811132165,157.9,110.4,52,38.8,48.5,32.8,42.2,31.4,93.7,82.1,98,55.3,66.8,65.5
Misin07G097000.1.v7.1,1,94.1,33.5,0.9523121387283238,0.999999851987827,1,69.2,65.9,69.2,67,72.9,80.2,95.1,60.6,124.7,141.8,147.4,135.1,150.4,126.5
Misin07G097100.1.v7.1,3,92.9,103.9,0.9125248508946322,0.898170695923175,1,100.6,91.8,263.1,234.8,251.7,269.1,273.6,226.1,474,496.8,508.8,453.3,432.8,471.9
Misin07G097900.1.v7.1,4,94.45,178.8,1.112059765208111,0.345951330535124,0.745848038588569,93.7,104.2,151.7,135.4,132.5,181.1,185.5,145.6,273.3,286.5,267.8,305.1,293.4,303.9
